index,pt_breadcereal,pt_meat,pt_fish,pt_milk,pt_fat,pt_fruit,pt_vegetable,pt_sugar,pt_other,pt_nonalc,total_expenditure,wt_breadcereal,wt_meat,wt_fish,wt_milk,wt_fat,wt_fruit,wt_vegetable,wt_sugar,wt_other,wt_nonalc,d_econ_active,d_n_child,d_n_adult
1525,0.730013179245561,4.62385282980755,5.32322691925442,1.59470508272863,1.601387152411,0.649618713300971,0.780628878034023,0.872200757854284,1.02126587210726,1.24459860358762,74.355,0.180754488601977,0.287405016475018,0.051375159706812,0.078340394055544,0.01297827987358,0.0571582274225,0.065025889314774,0.061192925828794,0.068589872907,0.137179745814,3,1,3
1526,0.730013179245561,4.62385282980755,5.32322691925442,1.59470508272863,1.601387152411,0.649618713300971,0.780628878034023,0.872200757854284,1.02126587210726,1.24459860358762,50.955,0.30379746835443,0.279266019036405,0.017466391914434,0.147384947502698,0.021097046413502,0.039250318908841,0.07094495142773,0.00981257972721,0.034344029045236,0.076636247669512,2,1,2
1527,0.853605737997869,5.29347791959113,5.51134391583521,1.67062905586987,1.67976228787723,0.766803485833738,0.825983950953924,0.92872694896038,1.13271144294106,1.34029003688276,32.4,0.374382716049383,0.216975308641975,0.07962962962963,0.004783950617284,0.03858024691358,0.05679012345679,0.06033950617284,0.015432098765432,0.024382716049383,0.128703703703704,0,0,1
1528,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,104.82,0.144915092539592,0.340917763785537,0.042644533485976,0.100648731158176,0.010398778858996,0.074508681549323,0.105657317305858,0.053663423010876,0.042262926922343,0.084382751383324,3,1,3
1529,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,67.66,0.182973691989359,0.276086313922554,0.062370676913982,0.153118533845699,0.008941767661839,0.083653561927284,0.054241797221401,0.113287023352054,0.004286136565179,0.06104049660065,2,0,2
1530,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,44.25,0.101468926553672,0.185536723163842,0.028248587570622,0.13728813559322,0.026779661016949,0.06225988700565,0.174802259887006,0.254237288135593,0.007118644067797,0.02225988700565,2,1,2
1531,0.749765210480672,4.72803106851831,5.22808491334866,1.53056931268813,1.63877744638702,0.71310738520553,0.758479120714967,0.864993931354042,1.03812239360816,1.28511452967476,73.515,0.255594096442903,0.120315581854043,0.024756852343059,0.116166768686663,0.020267972522614,0.066585050669931,0.004420866489832,0.234577977283548,0.017547439298102,0.139767394409304,1,2,2
1532,0.836393507943568,5.39635371454527,5.4359203891534,1.69020662546871,1.65658791947112,0.7629969642543,0.880967719729649,0.966593499660058,1.18327888649563,1.31197821413318,54.71,0.125479802595504,0.358709559495522,0.039937854140011,0.098153902394443,0.068269055017364,0.068908791811369,0.114238713215134,0.031986839700238,0.015993419850119,0.078322061780296,0,0,1
1533,0.836393507943568,5.39635371454527,5.4359203891534,1.69020662546871,1.65658791947112,0.7629969642543,0.880967719729649,0.966593499660058,1.18327888649563,1.31197821413318,78.075,0.103746397694525,0.410310598783221,0.042843419788665,0.097150176112712,0.02427153378162,0.05981428113993,0.063464617355107,0.082164585334614,0.014153057957093,0.102081332052514,2,0,3
1534,0.821799892619478,5.20369140968472,5.69282338125971,1.6396375643465,1.77381532822719,0.769863603979186,0.804783031692735,0.929340112305832,1.11442397100253,1.32558761308646,55.095,0.158090570832199,0.159179598874671,0.03530265904347,0.133042925855341,0.070877575097559,0.129322080043561,0.077502495689264,0.032761593611036,0.072692621835012,0.131227879117887,2,0,2
1535,0.741377644456921,4.79690625382369,5.29184704830534,1.55120095401376,1.64420860521773,0.707070172650989,0.773304348984927,0.902730507356038,1.04361373172449,1.28594068745782,30.1,0.182225913621262,0.288538205980066,0.014119601328904,0.142358803986711,0.029734219269103,0.014119601328904,0.066611295681063,0.047009966777409,0.030232558139535,0.185049833887043,1,0,2
1536,0.741377644456921,4.79690625382369,5.29184704830534,1.55120095401376,1.64420860521773,0.707070172650989,0.773304348984927,0.902730507356038,1.04361373172449,1.28594068745782,36.8,0.203260869565217,0.135597826086957,0.024184782608696,0.229483695652174,0.006521739130435,0.055434782608696,0.076902173913044,0.037907608695652,0.016032608695652,0.214673913043478,2,1,2
1537,0.741377644456921,4.79690625382369,5.29184704830534,1.55120095401376,1.64420860521773,0.707070172650989,0.773304348984927,0.902730507356038,1.04361373172449,1.28594068745782,53.96,0.195329873980726,0.198295033358043,0.07385100074129,0.1574314306894,0.010934025203855,0.063936249073388,0.112954040029652,0.012323943661972,0.027798369162343,0.147146034099333,0,0,2
1538,0.724968868271428,4.64117264510833,4.86076734325494,1.53981549914853,1.59130167669474,0.719148101230032,0.763122334144638,0.875895625811112,1.03499325823938,1.29028228386655,50.57,0.220585327269132,0.332311647221673,0.024915958077912,0.102926636345659,0.01898358710698,0.0273877793158,0.054577812932569,0.078702788214356,0.076428712675499,0.063179750840419,1,0,2
1539,0.847915898330224,5.31277767176687,5.62073849461217,1.6751361369928,1.70376267022619,0.787678163548183,0.863873653706862,0.935105673663254,1.2232216391113,1.33284362727466,40.22,0.202511188463451,0.365365489806067,0.086897066136251,0.166210840377921,0.005096966683242,0.023247140726007,0.094853306812531,0.012431626056688,0.006837394331179,0.036548980606663,1,0,2
1540,0.847915898330224,5.31277767176687,5.62073849461217,1.6751361369928,1.70376267022619,0.787678163548183,0.863873653706862,0.935105673663254,1.2232216391113,1.33284362727466,58.51,0.252520936592036,0.22996069048026,0.028114852162024,0.060246111775765,0.014356520252948,0.020167492736284,0.046145957955905,0.110493932661084,0.023158434455649,0.214835070928046,2,1,2
1541,0.847915898330224,5.31277767176687,5.62073849461217,1.6751361369928,1.70376267022619,0.787678163548183,0.863873653706862,0.935105673663254,1.2232216391113,1.33284362727466,58.745,0.272789173546685,0.205208953953528,0.062813856498425,0.130479189718274,0.044429313133033,0.065622606179249,0.128351349050983,0.041194995318751,0.012171248616904,0.036939313984169,0,0,2
1542,0.859916672210879,5.12567833332887,5.57629354960616,1.64432147529561,1.7100314597832,0.763067021925487,0.834884121758856,0.917941518309398,1.13574849752325,1.30549858620356,37.805,0.157518846713398,0.172860732707314,0.016532204734823,0.228673455892078,0.030551514349954,0.030683771987832,0.120354450469515,0.141780187805846,0.012432217960587,0.088612617378654,1,2,1
1543,0.859916672210879,5.12567833332887,5.57629354960616,1.64432147529561,1.7100314597832,0.763067021925487,0.834884121758856,0.917941518309398,1.13574849752325,1.30549858620356,51.035,0.288037621240325,0.099735475653963,0.009601254041344,0.21749779563045,0.026452434603703,0.033702361124718,0.06407367492897,0.18085627510532,0.014205937101989,0.065837170569217,2,0,2
1544,0.859916672210879,5.12567833332887,5.57629354960616,1.64432147529561,1.7100314597832,0.763067021925487,0.834884121758856,0.917941518309398,1.13574849752325,1.30549858620356,46.91,0.33276486889789,0.152312939671712,0.020144958431038,0.177574078021744,0.019185674696227,0.111703261564698,0.061500746109572,0.059475591558303,0.053719889149435,0.011617991899382,2,0,2
1545,0.859916672210879,5.12567833332887,5.57629354960616,1.64432147529561,1.7100314597832,0.763067021925487,0.834884121758856,0.917941518309398,1.13574849752325,1.30549858620356,88.105,0.275864025878213,0.205947449066455,0.082855683559389,0.136371375063844,0.029680494864083,0.031610010782589,0.05204017933148,0.085636456500766,0.022132682594631,0.077861642358549,2,2,2
1546,0.81122060280225,5.03973556632077,5.40569965705517,1.64582457449374,1.74933392382854,0.721053715770183,0.810773580758877,0.926640475079861,1.09732029392341,1.30808722745414,73.13,0.182209763434979,0.217215916860386,0.032408040475865,0.171680568849993,0.066046766033092,0.043894434568577,0.097771092574867,0.058115684397648,0.005332968685902,0.125324764118693,4,0,4
