,pt.breadcereal,pt.meat,pt.fish,pt.milk,pt.fat,pt.fruit,pt.vegetable,pt.sugar,pt.other,pt.nonalc,total.expenditure,wt.breadcereal,wt.meat,wt.fish,wt.milk,wt.fat,wt.fruit,wt.vegetable,wt.sugar,wt.other,wt.nonalc,d.econ.active,d.n.child,d.n.adult
21,0.90457611369294,5.13050578070344,5.35144295019785,1.72362019097481,1.89482250186533,0.783205454238978,0.8354008513923109,0.925789258489996,1.11258090403617,1.31256923231952,48.87,0.201657458563536,0.11499897687743,0.0306936771025169,0.244219357479026,0.0457335788827502,0.0930018416206261,0.12594638837732802,0.07141395539185601,0.0280335584202988,0.0443012072846327,1,2,2
22,0.807334716264625,4.649910237073571,5.5222197515217815,1.64592266231116,1.72996058244949,0.6908556952008471,0.7929215215687829,0.89532756929138,1.04629478255275,1.23978808432927,89.08,0.21188819039066,0.15648854961832098,0.0103277952402335,0.17248540637629098,0.006847777278850471,0.139144589133363,0.225752132914234,0.0168387965873372,0.0181859003143242,0.0420408621463853,1,2,2
23,0.807334716264625,4.649910237073571,5.5222197515217815,1.64592266231116,1.72996058244949,0.6908556952008471,0.7929215215687829,0.89532756929138,1.04629478255275,1.23978808432927,51.58,0.0935440093059325,0.41721597518418,0.0192904226444358,0.121558743699108,0.0188057386583947,0.0463357890655293,0.176424970918961,0.0456572314850717,0.0129895308259015,0.0481775882124855,2,0,2
24,0.863875053185225,5.09208154572163,5.45551476618904,1.68695531504501,1.80493090020054,0.759818862094678,0.8268196771420109,0.9314372482815508,1.08723013106157,1.29536000344933,59.63,0.21063223209793694,0.23075633070602,0.0163508301190676,0.12946503437866802,0.00846889149756834,0.0920677511319805,0.0976857286600704,0.112611101794399,0.0225557605232266,0.0794063390910616,1,0,3
25,0.824116329213054,4.79230934489097,5.12875838902257,1.69691355942274,1.75057126918619,0.719696106779937,0.7906235171490771,0.902735515502424,1.07384444384784,1.27808315245991,41.015,0.200048762647812,0.323540168231135,0.0609533097647202,0.0887480190174326,0.0309642813604779,0.0236498841887114,0.0925271242228453,0.0867975131049616,0.012190661952943998,0.0805802755089601,2,2,2
26,0.957177121088605,5.5438306044383205,5.653300670897878,1.8229535986041,1.81979363557668,0.83663394901658,0.893334523029902,0.9473138921844828,1.22346777814149,1.33419077064064,55.92,0.257689556509299,0.188125894134478,0.0412195994277539,0.146548640915594,0.0361230329041488,0.0436337625178827,0.151108726752504,0.0259298998569385,0.0447067238912732,0.0649141630901287,2,4,3
27,0.957177121088605,5.5438306044383205,5.653300670897878,1.8229535986041,1.81979363557668,0.83663394901658,0.893334523029902,0.9473138921844828,1.22346777814149,1.33419077064064,66.39,0.19001355625847305,0.201385750866094,0.145051965657479,0.0344931465582166,0.0128784455490285,0.126600391625245,0.152281970176231,0.0424762765476728,0.0402922126826329,0.0545262840789276,3,2,2
28,0.957177121088605,5.5438306044383205,5.653300670897878,1.8229535986041,1.81979363557668,0.83663394901658,0.893334523029902,0.9473138921844828,1.22346777814149,1.33419077064064,62.07,0.110117609150959,0.4753504108264861,0.0463992266795553,0.0759626228451748,0.0430965039471564,0.0470436603834381,0.0811180924762365,0.009424842919284679,0.0393910101498308,0.0720960206218785,1,2,1
29,0.957177121088605,5.5438306044383205,5.653300670897878,1.8229535986041,1.81979363557668,0.83663394901658,0.893334523029902,0.9473138921844828,1.22346777814149,1.33419077064064,87.96,0.118747157799,0.30883356070941304,0.0796953160527512,0.086118690313779,0.0435425193269668,0.0857776261937244,0.0700318326512051,0.1243747157799,0.0200659390632105,0.06281264211005,1,0,2
30,0.9396927583294952,5.43992766570423,5.600669585480619,1.75350573551126,1.9274905803679496,0.8092398119150249,0.837245547046808,0.945789874364886,1.1550300265972702,1.32937999025361,51.385,0.166293665466576,0.209010411598716,0.0200447601440109,0.110830008757419,0.0635399435632967,0.0677240439817067,0.0848496642989199,0.131263987545003,0.0330835847037073,0.113359929940644,0,0,2
31,0.9396927583294952,5.43992766570423,5.600669585480619,1.75350573551126,1.9274905803679496,0.8092398119150249,0.837245547046808,0.945789874364886,1.1550300265972702,1.32937999025361,82.77,0.221396641295155,0.199649631509001,0.044883411864202014,0.0963513350247674,0.00857798719342757,0.116829769240063,0.113688534493174,0.0663283798477709,0.0102694212879062,0.122024888244533,2,3,2
32,0.8331426946065099,4.91353618975541,5.26596322896771,1.67982293352631,1.75218351335605,0.7332430469669291,0.8011946005619829,0.9147067082126992,1.08090271487165,1.27869734142294,59.375,0.119494736842105,0.2016,0.21978947368421106,0.114610526315789,0.0602105263157895,0.0917894736842105,0.0856421052631579,0.0244210526315789,0.0411789473684211,0.0412631578947368,0,0,2
33,0.8331426946065099,4.91353618975541,5.26596322896771,1.67982293352631,1.75218351335605,0.7332430469669291,0.8011946005619829,0.9147067082126992,1.08090271487165,1.27869734142294,46.005,0.105314639713075,0.288881643299641,0.0323877839365286,0.165090751005326,0.02901858493642,0.052168242582328,0.110531463971307,0.0157591566134116,0.0402130203238778,0.16063471361808498,2,0,2
34,0.8138782775587,4.7772185459924295,5.15148088771224,1.6743892792243895,1.7433120534783302,0.7318312345741309,0.78857501087904,0.879955143702042,1.0661467694082,1.2829962934264498,46.635,0.220971373431972,0.103355848611558,0.0640077195239627,0.128873163932669,0.0448161252278332,0.164147099817733,0.0845931167577999,0.0278760587541546,0.0123297952181838,0.14902969872413402,0,0,1
35,0.959195230345876,5.526348173158191,5.67864842315235,1.79940127725178,1.76627585009565,0.837848362573462,0.876727371744391,0.960759452849954,1.23130035516891,1.3429946713876495,29.67,0.13009774182676098,0.145601617795753,0.0200539265251095,0.114425345466801,0.0566228513650152,0.017020559487697998,0.0726322885069093,0.33822042467138497,0.030165149983148,0.0751600943714189,1,0,1
36,0.952732402156416,5.4784065159483095,5.516566121334961,1.75155303451055,1.87607631530745,0.80111579836935,0.842096413192385,0.943666345166696,1.1721068631952198,1.32826926130198,54.975,0.17662573897226005,0.374897680763984,0.0272851296043656,0.10895861755343303,0.0196452933151432,0.0263756252842201,0.16643929058663,0.0569349704411096,0.00263756252842201,0.040200090950432,0,0,2
37,0.952732402156416,5.4784065159483095,5.516566121334961,1.75155303451055,1.87607631530745,0.80111579836935,0.842096413192385,0.943666345166696,1.1721068631952198,1.32826926130198,72.56,0.15952315325248098,0.204451488423374,0.0205347298787211,0.21175578831312,0.0177783902976847,0.0403114663726571,0.225468577728776,0.0274944873208379,0.00923373759647189,0.0834481808158765,1,3,2
38,0.90457611369294,5.13050578070344,5.35144295019785,1.72362019097481,1.89482250186533,0.783205454238978,0.8354008513923109,0.925789258489996,1.11258090403617,1.31256923231952,32.9,0.313373860182371,0.147568389057751,0.0227963525835866,0.117021276595745,0.0367781155015198,0.0547112462006079,0.0954407294832827,0.048936170212766,0.008206686930091191,0.15516717325228,1,1,1
39,0.807334716264625,4.649910237073571,5.5222197515217815,1.64592266231116,1.72996058244949,0.6908556952008471,0.7929215215687829,0.89532756929138,1.04629478255275,1.23978808432927,40.7,0.15909090909090898,0.0918918918918919,0.105036855036855,0.174447174447174,0.0272727272727273,0.104914004914005,0.182678132678133,0.0133906633906634,0.0552825552825553,0.085995085995086,2,0,4
40,0.807334716264625,4.649910237073571,5.5222197515217815,1.64592266231116,1.72996058244949,0.6908556952008471,0.7929215215687829,0.89532756929138,1.04629478255275,1.23978808432927,88.96,0.209757194244604,0.311094874100719,0.0960544064748202,0.178844424460432,0.032261690647482,0.0485049460431655,0.0279901079136691,0.0177607913669065,0.0338916366906475,0.043839928057554,3,2,3
41,0.807334716264625,4.649910237073571,5.5222197515217815,1.64592266231116,1.72996058244949,0.6908556952008471,0.7929215215687829,0.89532756929138,1.04629478255275,1.23978808432927,56.245,0.16392568228287,0.28882567339319004,0.127477998044271,0.104098142057072,0.00808960796515246,0.0992088185616499,0.121966397013068,0.0339585740954751,0.0387590008000711,0.0136901057871811,2,1,2
42,0.807334716264625,4.649910237073571,5.5222197515217815,1.64592266231116,1.72996058244949,0.6908556952008471,0.7929215215687829,0.89532756929138,1.04629478255275,1.23978808432927,37.515,0.26749300279888,0.139810742369719,0.0465147274423564,0.182726909236305,0.0417166466746635,0.06104224976676,0.0975609756097561,0.0439824070371851,0.037984806077569,0.0811675329868053,0,1,1
43,0.807334716264625,4.649910237073571,5.5222197515217815,1.64592266231116,1.72996058244949,0.6908556952008471,0.7929215215687829,0.89532756929138,1.04629478255275,1.23978808432927,80.505,0.21980001242158895,0.251164523942612,0.0248431774423949,0.18110676355505895,0.0039749083907831785,0.0380100614868642,0.128190795602758,0.05850568287684,0.0325445624495373,0.0618595118315633,2,2,3
44,0.949864048945835,5.421096474865379,5.46723343249929,1.78114690687572,1.83319441044184,0.822643370780098,0.8439319939489021,0.9535376350312972,1.18904300249727,1.33790105015592,58.075,0.190529487731382,0.174860094705123,0.0231597072750753,0.14326302195436902,0.0400344382264313,0.0762806715454154,0.193026259147654,0.0130004304778304,0.0656048213517004,0.0802410675850194,3,1,3
45,0.949864048945835,5.421096474865379,5.46723343249929,1.78114690687572,1.83319441044184,0.822643370780098,0.8439319939489021,0.9535376350312972,1.18904300249727,1.33790105015592,56.49,0.20941759603469606,0.3532483625420429,0.0264648610373517,0.0780669144981413,0.0111524163568773,0.0916976456009913,0.105859444149407,0.0356700300938219,0.0200035404496371,0.0684191892370331,0,0,2
46,0.949864048945835,5.421096474865379,5.46723343249929,1.78114690687572,1.83319441044184,0.822643370780098,0.8439319939489021,0.9535376350312972,1.18904300249727,1.33790105015592,94.185,0.10022827414131802,0.116101290014333,0.06211180124223599,0.194988586292934,0.0252694165737644,0.15612889525933,0.13876944311726902,0.17439082656473998,0.00913096565270478,0.0228805011413707,1,0,2
47,0.949864048945835,5.421096474865379,5.46723343249929,1.78114690687572,1.83319441044184,0.822643370780098,0.8439319939489021,0.9535376350312972,1.18904300249727,1.33790105015592,88.85,0.123522791221159,0.20450196961170494,0.0418683173888576,0.18075407990996106,0.0396736072031514,0.179797411367473,0.186325267304446,0.00664040517726505,0.0056274620146314,0.0312886888013506,0,0,2
48,0.949864048945835,5.421096474865379,5.46723343249929,1.78114690687572,1.83319441044184,0.822643370780098,0.8439319939489021,0.9535376350312972,1.18904300249727,1.33790105015592,64.625,0.145609284332689,0.257485493230174,0.0636750483558994,0.108781431334623,0.0495164410058027,0.0170212765957447,0.0834816247582205,0.0497485493230174,0.0687040618955513,0.15597678916827898,0,0,2
49,0.949864048945835,5.421096474865379,5.46723343249929,1.78114690687572,1.83319441044184,0.822643370780098,0.8439319939489021,0.9535376350312972,1.18904300249727,1.33790105015592,56.73,0.17556848228450594,0.194077207826547,0.0131323814560197,0.207385862859157,0.0388683236382866,0.0220341970738586,0.172924378635643,0.0289088665609025,0.0416887008637405,0.10541159880134,2,0,2
50,0.9543789905080942,5.3407086269530994,5.50556052716117,1.7350785157046202,1.86780478039704,0.781324338539563,0.8352271716474841,0.9449367897292872,1.14176967391662,1.32470188835557,46.3,0.28390928725701897,0.241792656587473,0.0323974082073434,0.0997840172786177,0.0207343412526998,0.0234341252699784,0.153671706263499,0.0930885529157668,0.0196544276457883,0.0315334773218143,0,0,2
51,0.863875053185225,5.09208154572163,5.45551476618904,1.68695531504501,1.80493090020054,0.759818862094678,0.8268196771420109,0.9314372482815508,1.08723013106157,1.29536000344933,68.195,0.19627538675856,0.0846103086736564,0.0552093261969353,0.211379133367549,0.0392257496883936,0.0362929833565511,0.25302441527971303,0.0381259623139526,0.00483906444754014,0.0810176699171494,2,1,2
52,0.863875053185225,5.09208154572163,5.45551476618904,1.68695531504501,1.80493090020054,0.759818862094678,0.8268196771420109,0.9314372482815508,1.08723013106157,1.29536000344933,45.835,0.182829715283081,0.274135485982328,0.0544343842042108,0.0818152067197556,0.0165812152285371,0.086615032180648,0.147812806807025,0.0470164721282862,0.0309806916112141,0.0777789898549144,1,2,1
53,0.863875053185225,5.09208154572163,5.45551476618904,1.68695531504501,1.80493090020054,0.759818862094678,0.8268196771420109,0.9314372482815508,1.08723013106157,1.29536000344933,33.735,0.214762116496221,0.105083740921891,0.0177856825255669,0.21683711279087,0.0512820512820513,0.0994516081221283,0.143767600414999,0.0892248406699274,0.0452052764191493,0.0165999703571958,2,1,2
54,0.824116329213054,4.79230934489097,5.12875838902257,1.69691355942274,1.75057126918619,0.719696106779937,0.7906235171490771,0.902735515502424,1.07384444384784,1.27808315245991,82.015,0.179296470157898,0.160702310552948,0.0143876120221911,0.125038102786076,0.0103639578125953,0.0485886728037554,0.0807779064805218,0.286289093458514,0.00481619215997074,0.0897396817655307,2,3,2
55,0.824116329213054,4.79230934489097,5.12875838902257,1.69691355942274,1.75057126918619,0.719696106779937,0.7906235171490771,0.902735515502424,1.07384444384784,1.27808315245991,71.055,0.189852930828232,0.231018225318415,0.00626275420448948,0.17845331081556498,0.0263176412638097,0.0264583773133488,0.0343395960875378,0.16233903314334,0.04172823868834,0.103229892336922,2,1,2
56,0.905822435427375,5.47682888646523,5.56230986951367,1.78750810345774,1.8581421786511296,0.7596929132778292,0.84568768537132,0.91859538558161,1.17822503899767,1.30627266190616,64.1,0.17932917316692698,0.245319812792512,0.0374414976599064,0.165834633385335,0.030811232449298,0.0602184087363495,0.124726989079563,0.0906396255850234,0.028783151326053,0.0368954758190328,4,0,4
57,0.7753111055273929,5.0647862894649816,5.187915044382491,1.7207249988505102,1.7246641623141297,0.7185516459238771,0.8275388463259509,0.9191701395085692,1.1109447663098202,1.25026510785361,26.29,0.17421072651198202,0.130087485736021,0.0597185241536706,0.24933434766070806,0.00570559147965006,0.0190186382655002,0.298782807151008,0.008748573602130091,0.0367059718524154,0.0176873335869152,1,0,1
58,0.7753111055273929,5.0647862894649816,5.187915044382491,1.7207249988505102,1.7246641623141297,0.7185516459238771,0.8275388463259509,0.9191701395085692,1.1109447663098202,1.25026510785361,82.18,0.201265514723777,0.22134339255293306,0.0371744950109516,0.0733146751034315,0.0240326113409589,0.033280603553176004,0.0448405938184473,0.0372961791190071,0.0281698710148455,0.299282063762473,0,3,1
59,0.7698166455706729,4.97549678981577,5.14040420479447,1.6771275427471202,1.72543856618546,0.704192272179085,0.813614208721506,0.905260988666982,1.07452490886529,1.26633750307488,48.75,0.15610256410256398,0.102461538461538,0.041025641025641,0.0485128205128205,0.0283076923076923,0.104820512820513,0.17374358974358994,0.049025641025641005,0.0183589743589744,0.277641025641026,2,0,2
60,0.7698166455706729,4.97549678981577,5.14040420479447,1.6771275427471202,1.72543856618546,0.704192272179085,0.813614208721506,0.905260988666982,1.07452490886529,1.26633750307488,39.275,0.19108847867600304,0.233354551241248,0.0253341820496499,0.147040101845958,0.0235518777848504,0.0798217695735201,0.12679821769573502,0.0356460852959898,0.0403564608529599,0.0970082749840866,0,0,2
61,0.7698166455706729,4.97549678981577,5.14040420479447,1.6771275427471202,1.72543856618546,0.704192272179085,0.813614208721506,0.905260988666982,1.07452490886529,1.26633750307488,71.875,0.10365217391304303,0.29384347826087,0.14706086956521694,0.080904347826087,0.0173217391304348,0.16695652173913,0.153113043478261,0.0158608695652174,0.0020173913043478307,0.0192695652173913,0,0,2
62,0.7698166455706729,4.97549678981577,5.14040420479447,1.6771275427471202,1.72543856618546,0.704192272179085,0.813614208721506,0.905260988666982,1.07452490886529,1.26633750307488,28.075,0.0555654496883348,0.1246660730187,0.0178094390026714,0.28780053428317,0.0215494211932324,0.00694568121104185,0.40284951024042703,0.051113089937667,0.0176313446126447,0.0140694568121104,0,0,2
63,0.8985461760099441,5.501200924506849,5.37303454110509,1.78748574171738,1.84812826889411,0.753254828969812,0.856566097111402,0.9285628680430268,1.1834777274819,1.29265956741725,33.825,0.100813008130081,0.471988174427199,0.0300073909830007,0.08677014042867699,0.0235033259423503,0.0199556541019956,0.0496674057649667,0.0248337028824834,0.0273466371027347,0.165114560236511,1,0,1
64,0.8985461760099441,5.501200924506849,5.37303454110509,1.78748574171738,1.84812826889411,0.753254828969812,0.856566097111402,0.9285628680430268,1.1834777274819,1.29265956741725,26.425,0.138694418164617,0.261684011352885,0.11352885525071,0.176726584673605,0.0516556291390728,0.0847682119205298,0.0999053926206244,0.0130558183538316,0.0412488174077578,0.0187322611163671,0,0,1
65,0.8985461760099441,5.501200924506849,5.37303454110509,1.78748574171738,1.84812826889411,0.753254828969812,0.856566097111402,0.9285628680430268,1.1834777274819,1.29265956741725,61.33,0.224604598075982,0.166068808087396,0.0353823577368335,0.198597749877711,0.0101092450676667,0.0966085113321376,0.0392140877221588,0.115767161258764,0.0190771237567259,0.0945703570846242,2,1,2
66,0.8985461760099441,5.501200924506849,5.37303454110509,1.78748574171738,1.84812826889411,0.753254828969812,0.856566097111402,0.9285628680430268,1.1834777274819,1.29265956741725,65.29,0.184637769949456,0.21381528564864494,0.106294991576045,0.123372645121764,0.0194516771327922,0.029024352887119,0.0631796599785572,0.135931995711441,0.0135549088681268,0.11073671312605303,1,2,2
67,0.853968224104431,5.3130830388125005,5.30481946638134,1.77763201574173,1.81842593674262,0.747275780367381,0.8570003258507919,0.919133462806378,1.15136005037545,1.29366900298763,32.54,0.0350338045482483,0.100338045482483,0.05039950829748,0.0971112476951444,0.0187461585740627,0.0717578365089121,0.0602335586969883,0.06299938537185,0.3633988936693301,0.139981561155501,0,2,3
68,0.853968224104431,5.3130830388125005,5.30481946638134,1.77763201574173,1.81842593674262,0.747275780367381,0.8570003258507919,0.919133462806378,1.15136005037545,1.29366900298763,49.4,0.17560728744939302,0.23491902834008105,0.123178137651822,0.0413967611336032,0.0266194331983806,0.0809716599190283,0.134716599190283,0.0681174089068826,0.0625506072874494,0.0519230769230769,0,1,3
69,0.853968224104431,5.3130830388125005,5.30481946638134,1.77763201574173,1.81842593674262,0.747275780367381,0.8570003258507919,0.919133462806378,1.15136005037545,1.29366900298763,46.74,0.146662387676508,0.350877192982456,0.0351946940522037,0.149764655541292,0.0469619169875909,0.0349807445442875,0.0432178005990586,0.110718870346598,0.0159392383397518,0.0656824989302525,0,0,2
70,0.902222327158312,5.52434340052006,5.36226795055646,1.81560896478979,1.78841478140248,0.7468554574468009,0.860594431970364,0.934964229550119,1.19561425100988,1.30161287617044,71.05,0.18444757213230106,0.131104855735398,0.0281491907107671,0.17283603096410996,0.00562983814215341,0.0711470795214638,0.109852216748768,0.177269528501056,0.023926812104152,0.0956368754398311,1,1,1
71,0.902222327158312,5.52434340052006,5.36226795055646,1.81560896478979,1.78841478140248,0.7468554574468009,0.860594431970364,0.934964229550119,1.19561425100988,1.30161287617044,65.96,0.152819890842935,0.239008489993936,0.0109157064887811,0.34573984232868393,0.024787750151607,0.0218314129775622,0.0430563978168587,0.0695118253486962,0.0318374772589448,0.0604912067919952,2,1,3
72,0.902222327158312,5.52434340052006,5.36226795055646,1.81560896478979,1.78841478140248,0.7468554574468009,0.860594431970364,0.934964229550119,1.19561425100988,1.30161287617044,83.295,0.204394021249775,0.441022870520439,0.0465213998439282,0.0322948556335914,0.0225703823758929,0.0376973407767573,0.0947836004562099,0.0231106308902095,0.0247313764331593,0.0728735218200372,3,0,3
73,0.902222327158312,5.52434340052006,5.36226795055646,1.81560896478979,1.78841478140248,0.7468554574468009,0.860594431970364,0.934964229550119,1.19561425100988,1.30161287617044,47.81,0.123195984103744,0.253189709265844,0.104580631667015,0.0998745032419996,0.0786446350135955,0.00941225685003137,0.0841874084919473,0.0298054800250994,0.132921982848776,0.0841874084919473,2,0,3
74,0.9031452064279448,5.4472551387119985,5.37477388896102,1.7831368631055502,1.84448245618421,0.745424848475717,0.8503176413994871,0.9248196548926853,1.17522161676799,1.30315985638832,73.98,0.108069748580697,0.322114084887808,0.103811841038118,0.0850905650175723,0.0320356853203569,0.111719383617194,0.15213571235469,0.0264260610975939,0.0224384968910516,0.0361584211949175,0,0,2
