index,pt_breadcereal,pt_meat,pt_fish,pt_milk,pt_fat,pt_fruit,pt_vegetable,pt_sugar,pt_other,pt_nonalc,total_expenditure,d_econ_active,d_n_child,d_n_adult,wt_breadcereal,wt_meat,wt_fish,wt_milk,wt_fat,wt_fruit,wt_vegetable,wt_sugar,wt_other,wt_nonalc
2761,-0.21181923111912948,1.61792481794659,1.7208234208830961,0.5835600517176017,0.4816468307744741,-0.28972080650448323,-0.1486817693960332,-0.032838514031500475,0.18094751869632733,0.22372849484799473,4.412495217114645,1.481406438421982,-0.690007145143881,1.2444317612243057,0.172961503485905,0.224249772658381,0.086996059411943,0.149196726280691,0.010063655653228,0.116883904213398,0.06717187026371599,0.091421642922098,0.012064261897545,0.068990603213095
2816,-0.1357301928929821,1.582809798452543,1.692268101993837,0.6470848295868572,0.5530834987042355,-0.2531623667379451,-0.14188815715215006,-0.09016558876098274,0.20970045042551563,0.24005443182682168,3.8515296249991837,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.10368639116116,0.17273982789758802,0.133326250929565,0.10453627961330099,0.013067034951663002,0.070859449697227,0.18793158397960302,0.09338149367895501,0.06852225645384,0.051949431637098
614,-0.20983698065476966,1.5812261208762275,1.6955468577455495,0.5478274697100557,0.6071014964201877,-0.30322310647950135,-0.24558601032670363,-0.11060699291311507,0.09686429586129185,0.25217681842111817,4.257100963521215,-0.39136521329534024,2.177002617960177,-0.13935313173516659,0.274272360314425,0.310884498264995,0.005665321152893001,0.16174491891509102,0.013596770766943002,0.006869201897883001,0.043622972877275006,0.11833439558104901,0.000991431201756,0.06401812902768901
5927,-0.11385030462121978,1.6974531728490174,1.589492873921774,0.6400483857086384,0.6139211422003726,0.042494601624991676,-0.15151068659591616,0.08547789478040263,0.42817904269990753,0.39619736288356017,4.7128130950034475,0.5450206125633209,0.26566277589080517,-0.13935313173516659,0.128945359852737,0.13532079199030198,0.13657791945404799,0.16086741794998402,0.005836663224532,0.086741794998429,0.18349571229739997,0.076999057154402,0.005297894311497999,0.079917388766668
2037,-0.2453082352968312,1.6041908217535525,1.7264681238706185,0.5971725701905198,0.5246124716256464,-0.2440402274958439,-0.21149001770834533,0.002541828757772167,0.16408768728487827,0.2370495359706962,4.536677189542791,0.5450206125633209,1.2213326969254912,-0.13935313173516659,0.117155707860356,0.18130220603983702,0.08186977939601599,0.13471835510816,0.02088241593489,0.130434782608696,0.176750910259156,0.068430070678946,0.029503105590062,0.058952666523880995
3935,-0.26407800876077264,1.6640416555121034,1.5543749376361897,0.6230642304070567,0.5189808469700368,-0.21340883072657263,-0.16594397036846095,-0.008729127995207201,0.3806381388194727,0.3037481861718489,4.8910631589554106,0.5450206125633209,1.2213326969254912,-0.13935313173516659,0.126338329764454,0.23115068184379603,0.17660317818099902,0.100341861076675,0.014237950336226001,0.14906645629061901,0.130095044892746,0.023329200946692,0.007513430256584,0.04132386641121
6277,-0.11788805646279164,1.6945236188782098,1.633868502999422,0.6147800360780571,0.59896062137499,0.062167285513074155,-0.18042479721968593,0.06506298337806966,0.4348294220451007,0.37858301725995425,3.813196651121251,-0.39136521329534024,-0.690007145143881,-1.5231380246946389,0.154100894138426,0.15001655811899803,0.22474886852853498,0.057843029031902,0.069323324870295,0.067446738050558,0.04393420907384899,0.08742686830775999,0.065790926150789,0.079368583728888
1614,-0.38992604596699465,1.4908672405782308,1.628197184857743,0.454448912558596,0.4738864886670713,-0.4659543543517758,-0.3189823168573579,-0.147871128393928,-0.01584702851182642,0.16685691835075464,3.906206120106581,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.27016696841681803,0.11878897606115499,0.011667672500503,0.20589418628042602,0.028364514182257005,0.059746529873265,0.19664051498692398,0.023033594850130998,0.025447596057131,0.06024944679139
3295,-0.18693283359059146,1.6047271696959389,1.7504715923535694,0.6728860492868359,0.5091225654186717,-0.25535119372232506,-0.18341738099427038,-0.074531113264455,0.23904070873001018,0.28500231587073854,3.358463839075254,-1.3277510391540013,1.2213326969254912,-1.5231380246946389,0.07270829709514699,0.07531744651243699,0.020177422160375998,0.310488780657506,0.025743607583927998,0.18055313967646497,0.07583927639589501,0.048356235867107,0.014437293442338002,0.176378500608802
4965,-0.25595729280265667,1.748470598987584,1.5211179839897462,0.5897013341840905,0.47377056867864975,-0.1537372788088241,-0.17559894775537457,0.017332904567781304,0.3875329822960253,0.3595878863670918,3.9215772182329576,0.5450206125633209,0.26566277589080517,-0.13935313173516659,0.13579635499207598,0.25257527733755897,0.079140253565769,0.20443740095087196,0.011390649762281999,0.05398177496038,0.11767036450079199,0.07993264659271,0.009904912836767,0.055170364500792
6218,-0.05808797144295763,1.7708207346592701,1.64550195920412,0.6974421172313081,0.6702632342660272,0.09366923085360959,-0.13784040234064093,0.08360843414706497,0.49551205568730955,0.43691722602136934,4.320749456238682,3.354178090139304,-0.690007145143881,4.0120015471432495,0.326267526081467,0.26041597448335396,0.0066449597979929996,0.16439630540235198,0.020532925775799,0.048043059339491,0.041132301149578,0.068044388331451,0.013157020400027,0.051365539238488
1861,-0.2624020850075036,1.6322177835996035,1.7116035296696108,0.5186544294825075,0.4740490104215194,-0.18973768698137497,-0.15692716976877102,-0.02516219661301248,0.15995461378368878,0.21020325431470316,4.303659605599776,-1.3277510391540013,-0.690007145143881,-1.5231380246946389,0.120792213059348,0.23881303231039602,0.067527375963228,0.131945383263485,0.007908611599297,0.024807354332837997,0.162768690009463,0.14242260375828,0.028592672705151,0.074422062998513
4778,-0.15346969265986316,1.6354453815825702,1.7104997413086496,0.6528035284563272,0.5435983919849623,-0.16363025326992328,-0.17789247563315422,0.04419934829679805,0.20689198309291795,0.32187023803870535,3.9036883686380883,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.19169103559544198,0.286477765453262,0.032872844610265,0.15972572350509198,0.030251083997177002,0.083089644045578,0.125138650801654,0.045275789049108,0.010083694665726,0.035393768276697
2676,-0.30098342627003516,1.6273172670764264,1.6884718597521418,0.5552116872517758,0.4758354097461151,-0.15864511449138366,-0.1451986169819608,-0.033925714728042046,0.16431029974699396,0.23527742112380995,3.370738174177447,-0.39136521329534024,-0.690007145143881,-0.13935313173516659,0.143642611683849,0.193470790378007,0.162714776632302,0.17233676975945,0.020618556701031,0.019243986254296002,0.06408934707903799,0.09845360824742301,0.032989690721650006,0.092439862542955
1383,-0.3948602756696252,1.4790221147372238,1.6462640552027163,0.45981409577419646,0.4917184679266317,-0.5324373705729608,-0.27396617100883214,-0.11328315306351806,-0.09731898379094184,0.11790076831536418,4.263594951190975,-1.3277510391540013,-0.690007145143881,-0.13935313173516659,0.121438120030958,0.39773446844438204,0.030816857806233996,0.126714979244354,0.021107436853585,0.023288538661788996,0.13839442763667098,0.084429747414339,0.011398015900936,0.044677408006754
6632,-0.05183923366845329,1.7107406388453197,1.6229109224707765,0.7072008420731535,0.6710461189158918,0.06458921621828195,-0.10544576548288481,-0.02702756180080756,0.42856487246869546,0.41706644822737343,4.235048090151923,-0.39136521329534024,-0.690007145143881,-1.5231380246946389,0.22449866068196603,0.144791138782307,0.039817563165134004,0.10142619271700601,0.034605082168971,0.009918193006588001,0.138637515384059,0.0059364366900749995,0.007239556939115,0.29312966046478
6465,-0.11284477036316312,1.6885018216799241,1.6038602783241738,0.6584065962676497,0.6102787937699664,0.0288857150616493,-0.15673258850234245,0.06852898933064432,0.42599095673821435,0.3995740782370686,4.603318472624617,2.417792264280643,-0.690007145143881,5.3957864401027225,0.16625757651655598,0.061062966488002995,0.03331162650904201,0.092771627510895,0.018033361719181,0.344286930822021,0.121625006261584,0.035064870009517995,0.040374693182387004,0.087211340980815
6419,-0.02558544372631465,1.7898424688967265,1.6151317166058767,0.6397543459899566,0.6862986038331967,0.06854783488901091,-0.09340256380516075,0.08613787585123125,0.47669141419248146,0.4046223855086679,3.983878442528574,0.5450206125633209,1.2213326969254912,-1.5231380246946389,0.17059097254537,0.15318752908329503,0.059934853420195,0.15746859004188002,0.01991624011168,0.128431828757562,0.09148441135411801,0.06775244299674299,0.050069799906934005,0.10116333178222399
2946,-0.22915631312498513,1.5638943555707001,1.6599964334147372,0.6236416357610401,0.4612845043508746,-0.2629199291299164,-0.1365041131917395,-0.030513136693352823,0.16947387778206988,0.24552976482622915,3.3112726741341683,-0.39136521329534024,1.2213326969254912,-1.5231380246946389,0.220094821298322,0.16028446389496698,0.018234865061999,0.168490153172867,0.023340627279357998,0.045587162654995995,0.163019693654267,0.139496717724289,0.016229029905179,0.045222465353756
6672,-0.06181976269465332,1.7482931885245487,1.6467529921450277,0.6767847278318998,0.6366836594041095,0.0689382660015245,-0.10976401079291853,0.08993031411340352,0.4388127515498817,0.4255567216670789,4.170688128809434,0.5450206125633209,1.2213326969254912,-0.13935313173516659,0.120753551575046,0.223054354539839,0.108091414453366,0.076436071649166,0.045630018529957,0.085392217418159,0.129864113650401,0.021077825818406004,0.048641136504015,0.141059295861643
2668,-0.22680089230621095,1.6429828746794364,1.7227229625400395,0.6013315491470964,0.47827348374787026,-0.2158232957325857,-0.20459814848118407,0.011370714659051399,0.16692783463084082,0.2384349167706225,3.245517755814622,-1.3277510391540013,-0.690007145143881,-1.5231380246946389,0.14255111976631002,0.12229795520934801,0.115092502434275,0.14722492697176198,0.022395326192794995,0.009347614410905999,0.37507302823758504,0.015579357351509,0.011489776046738,0.038948393378773
2157,-0.27910076429108843,1.6405044423653996,1.6432342285973074,0.5338220026137833,0.4618556529043036,-0.1694156011363941,-0.20907597465481423,-0.03612315031543224,0.16927268736919038,0.22400732832395712,5.067991836455601,1.481406438421982,1.2213326969254912,4.0120015471432495,0.198829120896415,0.3819206194328161,0.030971640804507004,0.103931258065531,0.0029901482484029998,0.07286519152686399,0.08853986339743801,0.019546126971137,0.029618205281546,0.07078782537534199
2274,-0.11103986853371775,1.7336067296271507,1.7204334188613637,0.6483042436905264,0.5626079582891209,-0.19764824632772998,-0.09263539271458407,-0.025059508867187278,0.27635428411257085,0.286825882745526,3.803323588504805,0.5450206125633209,0.26566277589080517,-0.13935313173516659,0.169119286510591,0.225641025641026,0.095094760312152,0.0049052396878479995,0.010033444816054001,0.14358974358974402,0.111705685618729,0.175027870680045,0.011148272017837,0.053734671125976
3400,-0.22819566504209837,1.6589797260704429,1.7011616835718442,0.6494915576727185,0.5481205736812236,-0.2236061258184672,-0.17670798580766842,-0.0481255246946889,0.1989035377356355,0.2743443331370435,4.435211888177536,-0.39136521329534024,1.2213326969254912,-0.13935313173516659,0.13067441033542698,0.431432973805855,0.035439137134052,0.055173639919403,0.015941685433211002,0.041009837620007004,0.184485006518905,0.006755955908498,0.010252459405002,0.08883489391964
2879,-0.15589788221215434,1.7085498988298027,1.7166881200766915,0.657153320162931,0.5504498161984455,-0.21102517907532933,-0.13535974534073636,-0.007910649585390192,0.22746253899966926,0.30512682504002553,3.700066643504501,-0.39136521329534024,-0.690007145143881,1.2444317612243057,0.272929542645241,0.20432632880098897,0.020889987639061,0.276761433868974,0.056983930778739006,0.048084054388134005,0.02991347342398,0.06798516687268201,0.003584672435105,0.018541409147095
1709,-0.3746973358481148,1.5323417818666323,1.6567543004711682,0.49110686772915085,0.44524485798839464,-0.41309674724105755,-0.2655898379579111,-0.09384835854523764,-0.013793456205511178,0.1609472173804315,4.4554513377381495,0.5450206125633209,1.2213326969254912,-0.13935313173516659,0.23061734130901898,0.28863464777280895,0.025437017248387997,0.11487310529066698,0.007085196585168,0.052790522097683,0.161914164585632,0.017945292990301003,0.072013473488588,0.028689238631744
3041,-0.21079692617859247,1.633934077857538,1.7022945407846648,0.630740553229901,0.5652204074031657,-0.2019639938513084,-0.16404555507657329,-0.006937816964656907,0.1069391166576345,0.22165399513918965,3.7836212906236217,-1.3277510391540013,-0.690007145143881,-0.13935313173516659,0.174644684479818,0.24229675952245605,0.069243888573053,0.07015349630471901,0.036156907333712004,0.14815235929505402,0.131097214326322,0.024900511654349,0.017282546901648998,0.086071631608869
174,-0.2616029151255936,1.604525222874554,1.6371317154402565,0.5170825340618773,0.5454812594364224,-0.3507038462221584,-0.2062689703866305,-0.09953199158986582,0.07187861865145462,0.2361288782996966,3.730501128804756,0.5450206125633209,0.26566277589080517,-0.13935313173516659,0.306235011990408,0.21390887290167898,0.035491606714628,0.08213429256594701,0.020863309352518,0.072541966426859,0.160431654676259,0.022781774580336003,0.03165467625899299,0.053956834532374
5381,-0.009365720051682166,1.8177473337863959,1.667951830012799,0.7264149283335188,0.6961397429981296,0.10777543884699724,-0.047305362803433865,0.05595897854763912,0.5116919933232961,0.4581371155569183,4.306561973402757,-1.3277510391540013,-0.690007145143881,-0.13935313173516659,0.204623576194648,0.275662195861697,0.040372042865808,0.043270202871199995,0.020219720967851,0.101570398328503,0.129675810473815,0.018130349801173,0.055267237312124996,0.11120846532317899
5247,-0.0786629537331859,1.7629562966256818,1.5940319123222597,0.7016575207528397,0.6839752448381893,0.11247198867368549,-0.11226407805919317,0.03537183662504454,0.4108669109536046,0.4757827696050527,4.16682025054415,-1.3277510391540013,-0.690007145143881,-0.13935313173516659,0.175709192373275,0.18276236242443,0.11029297783289399,0.25585180592156304,0.022477135327856,0.041078902495737,0.037746085878157996,0.09665168190978099,0.015423965276701,0.062005890559603
6198,-0.04077524628823119,1.8239324715237701,1.6921331199982779,0.7064150337257662,0.7316106935316519,0.11801936213266408,-0.05343919748439198,0.0807742191991995,0.5305755613297909,0.46786558963294056,4.13220216727834,0.5450206125633209,2.177002617960177,-0.13935313173516659,0.20396373264864,0.24328010912300402,0.015004413062666,0.21752387065714496,0.038514001444275005,0.030008826125330998,0.09668619112573199,0.039797801492418,0.08585412821953001,0.02936692610126
1425,-0.3895808299688256,1.5020055880439709,1.6156515856056173,0.4744233705651129,0.5347851546230995,-0.41938842587642694,-0.3004362795180322,-0.09841218577594119,-0.09897134034878619,0.14999573776173547,4.6417913694437365,-0.39136521329534024,-0.690007145143881,-0.13935313173516659,0.06242167164754701,0.047720042417816,0.680034705485395,0.042176805167261,0.017931167453967,0.026462932613516003,0.031475947170539,0.02038947266943,0.004386387737395,0.067000867637135
5027,-0.2731321886979353,1.672345830442228,1.5293263659244605,0.6165881271117927,0.5285484828826504,-0.1874545067310667,-0.17222724192422714,0.024672055643547245,0.32967754912753683,0.3193863708441935,4.126731077921254,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.10270270270270301,0.27696651875756395,0.099556272690601,0.260346914078257,0.015086728519563998,0.05082694634933401,0.11617587736990699,0.030415490116983,0.029447357805567002,0.01847519160952
1910,-0.15836080797579374,1.623721512566402,1.713215052367349,0.6177066729802951,0.5171679090053951,-0.20341213920460824,-0.2044895338954219,0.04336087571198829,0.19413880676938983,0.30100254068200055,4.866187389730382,0.5450206125633209,1.2213326969254912,-0.13935313173516659,0.19507028692470602,0.053918736761025,0.142345465049105,0.134026574234547,0.007202002695937,0.079645676872713,0.161794723666474,0.022145195455421,0.028268823416137002,0.175582514923936
5423,-0.03558275461817503,1.7239652855778995,1.6448970316814604,0.7126682827262029,0.6821250120749145,0.0820332538291008,-0.12986519408281175,-0.016753478126075066,0.4322488813804851,0.44691274252006824,4.195847647552622,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.178436982382171,0.30161120313205797,0.071374792952869,0.120313205842494,0.026878482156302,0.009034783918085,0.058575515735582,0.18137328715554896,0.005195000752899,0.04720674597199201
6242,-0.09599741263664008,1.7277736385015123,1.5639970297651626,0.6838302174962169,0.6729217760508822,0.04453691075878666,-0.11471824620776015,0.065714804030888,0.4187940971851288,0.4168502682914611,4.65195834748685,0.5450206125633209,0.26566277589080517,-0.13935313173516659,0.18188758469319602,0.176257276457677,0.076295448038935,0.13331424754270402,0.006632312243534999,0.13083309476095,0.12682507872888601,0.064319114419315,0.021042084168336996,0.08259375894646401
6003,-0.09608471585538476,1.7435330482376337,1.5780230446264052,0.655898449582236,0.6472270596052224,0.08147589162630121,-0.11603207041692976,0.0628971651410539,0.46343490092673656,0.42320940773335847,4.1088225814027535,-1.3277510391540013,-0.690007145143881,-0.13935313173516659,0.09117043121149901,0.049199178644764,0.147515400410678,0.207802874743326,0.046570841889117004,0.07400410677618101,0.278439425051335,0.016344969199179,0.053716632443532,0.035236139630390004
609,-0.3216419042497088,1.5182628752330842,1.6833088745164164,0.5273364524115399,0.5548647187751101,-0.3536233753314992,-0.2360726799150622,-0.1049306017801531,0.0121077273779217,0.22700333743396559,4.6316173560029394,1.481406438421982,1.2213326969254912,-0.13935313173516659,0.133911180366186,0.277853525516167,0.014559797428905,0.11935138293728098,0.043095052590573,0.042754187767822,0.19658161277756098,0.038469029996104,0.042948967666537,0.09047526295286301
4403,-0.16505434840814917,1.7413629165261566,1.5485876326454695,0.5851986662508692,0.5775350569495457,-0.143773911257085,-0.1442477751173757,0.030676570879968595,0.45856386800915705,0.3956986326968793,4.699616356280037,1.481406438421982,1.2213326969254912,1.2444317612243057,0.276193075838224,0.226286338201174,0.03766889586461,0.151767435512488,0.021882534916518995,0.042582230107819995,0.024293708202538997,0.086483781447614,0.024748646558391006,0.108093353350621
3910,-0.2831447218056379,1.6345010826458939,1.4725156486306692,0.6159109839707988,0.47697750214773216,-0.17828464099314886,-0.17328404575976622,0.03427986571585647,0.27623943062593653,0.3333040743132824,4.848586842141857,0.5450206125633209,-0.690007145143881,1.2444317612243057,0.18861712135465697,0.18720602069614303,0.07157416117905299,0.09293665725932902,0.026026967701474,0.041901850109752,0.175995609909062,0.045821574161179,0.018814675446848998,0.15110536218250198
3224,-0.30098342627003516,1.6273172670764264,1.6884718597521418,0.5552116872517758,0.4758354097461151,-0.15864511449138366,-0.1451986169819608,-0.033925714728042046,0.16431029974699396,0.23527742112380995,3.5942940116240685,-1.3277510391540013,-0.690007145143881,-0.13935313173516659,0.210222588623248,0.09480626545754302,0.127919758175323,0.22368782632591397,0.013602638087386999,0.027480076944215,0.108271503160209,0.014564440780433998,0.013190436933223,0.166254465512503
6041,-0.1010679652094414,1.762338227211676,1.6539376347422114,0.6879919362064221,0.6955059955237124,0.09669559052013393,-0.10475676623244766,0.04310901487166817,0.4306627150448683,0.45911832096909194,4.327438444389479,0.5450206125633209,1.2213326969254912,-0.13935313173516659,0.12528052805280498,0.23834983498349802,0.0196699669967,0.08501650165016499,0.032541254125413,0.10825082508250801,0.20976897689769,0.055379537953795,0.062112211221122,0.06363036303630401
496,-0.1941317218389115,1.6282863647443917,1.6795578805489064,0.5499713513301078,0.6171605024168226,-0.3159202680456683,-0.20981805124423292,-0.10631518162692206,0.0857809037600057,0.24500311861517904,4.652912181973512,-0.39136521329534024,2.177002617960177,-1.5231380246946389,0.191390981027743,0.35632567451616,0.013156640289827002,0.150109638669082,0.01148822576032,0.018304890838021,0.13623796358089402,0.040184955667843,0.015397082658023,0.067403946992087
2123,-0.19480265857446183,1.6024166325395646,1.7235917364131783,0.6568697175091501,0.547814639698606,-0.22845596906134358,-0.1355549433942676,-0.06032025860123363,0.20517697570520602,0.26668612660510027,4.0427003290697625,-0.39136521329534024,-0.690007145143881,-1.5231380246946389,0.11109161109161099,0.15022815022815,0.12179712179712199,0.123025623025623,0.06598806598806599,0.124341874341874,0.121972621972622,0.008160758160758,0.039136539136539,0.134257634257634
5503,-0.08751377993620717,1.764626450305698,1.6118308584555785,0.708442741486161,0.7062968686055985,0.09217871013173881,-0.0978507310927721,0.0265913957376597,0.40764325234794213,0.4611203813639819,3.9293716437627593,-1.3277510391540013,-0.690007145143881,-0.13935313173516659,0.095135135135135,0.16255528255528304,0.24648648648648602,0.092678132678133,0.070565110565111,0.077051597051597,0.137199017199017,0.039312039312039006,0.036167076167076005,0.042850122850123004
1200,-0.27729495485731026,1.5079136469675403,1.6705613252700875,0.5470976194756512,0.5001920790171167,-0.34565907864325246,-0.21552782928102987,-0.18598827028930834,0.029920319657296454,0.21231970661517333,4.52747887827222,1.481406438421982,-0.690007145143881,1.2444317612243057,0.08462577681707699,0.32931640097271003,0.005187787084572001,0.134828424750068,0.016590110780870002,0.027884355579573,0.147527695217509,0.112996487435828,0.029667657389895,0.11137530397189999
4296,-0.21578739032938407,1.7226995280500552,1.5539739998683897,0.6473448307294726,0.5942577878934185,-0.19288609577154694,-0.11627775239397818,0.010380442737362862,0.41900306700341,0.3468888961941397,4.437697832044343,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.162390636084181,0.340506029794278,0.218668716008513,0.052317332702767,0.014424213762119,0.036119650035469,0.085422085599433,0.045696382123433,0.016788838969023,0.027666114920785
1907,-0.20201400736612418,1.7247355669762783,1.7292036094594214,0.5629462394954411,0.4643034473814835,-0.27065652411973057,-0.19679604149555116,-0.04024026821965585,0.2593637841953689,0.30436989036780815,3.5576311675039825,-0.39136521329534024,-0.690007145143881,-0.13935313173516659,0.047748004561003,0.19042189281642002,0.169612314709236,0.145952109464082,0.021237172177879002,0.14923033067274802,0.026368301026226004,0.099771949828962,0.048888255416192,0.10076966932725201
4595,-0.24472748591056767,1.6239572929476334,1.5161126687385134,0.609608540921078,0.5518123454276888,-0.2391329467677437,-0.17466116337579354,0.04481833081188677,0.3639215893141826,0.34914532962606726,4.094094530966891,1.481406438421982,0.26566277589080517,1.2444317612243057,0.21563724264399398,0.136284071017754,0.026256564141035,0.16204051012753198,0.016670834375261002,0.123030757689422,0.11936317412686501,0.105359673251646,0.015420521797116001,0.07993665082937401
4940,-0.08289483981148112,1.7309421376464047,1.5750037880820684,0.6277937059616513,0.5907671510193849,-0.10278465326930156,-0.12842909251518914,0.04030637184350049,0.41853089148448847,0.36887006664299204,4.29606016612269,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.15985560550333702,0.234436725241793,0.026903691595151002,0.125527857240158,0.047336875085138,0.143032284429914,0.102097806838305,0.09862416564500802,0.007083503609861999,0.055101484811334006
6563,-0.08528329445338938,1.6803688923010347,1.5515865223427479,0.6889030930634171,0.6923987222481498,0.07396134857172552,-0.09347368171813496,0.05934121653372194,0.44043390940508353,0.4595493506079719,4.606868742623673,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.13527004093041803,0.221822901068184,0.062543675751223,0.11555355894978502,0.025806129579715002,0.05116302286113599,0.13192572626534899,0.10891484476390101,0.067285614455426,0.07971448537486299
5991,-0.15976208747671253,1.6685015393748646,1.5579518135579187,0.6004592708135227,0.5616260937318387,0.02016562744014489,-0.1368569523648587,0.05665318145165862,0.36797776685263034,0.4073906293358781,4.246564808532411,-0.39136521329534024,2.177002617960177,-1.5231380246946389,0.32040363558290996,0.178129249266442,0.003435196450297,0.14549488298862098,0.040792957847277,0.042295856294282,0.036642095469835,0.076289987833679,0.01424175195019,0.142274386316467
6551,-0.07106398657956509,1.7963857877781606,1.6185777313030785,0.6914977213082221,0.6272959614410275,0.07761990985455806,-0.07211424532962993,0.02592021647124346,0.47160322013491324,0.4374211415969075,4.232148066369295,0.5450206125633209,-0.690007145143881,-0.13935313173516659,0.128512306686996,0.306251361359181,0.043490887969215,0.12096130109634799,0.048500689755317995,0.07754301895012,0.14470340521309802,0.021781746896101004,0.021709141073113995,0.08654614100050799
